game_name,active_plyrs(min),active_plyrs(24hrs),pos_reviews,gross_rev,units_sold
Doorways: The Underworld,1,2,69.7%,$349k,"51,790"
ROMBIE,0,0,83.3%,"$5,195",758
PolyDome,0,1,89.4%,nan,"2,892"
Snowday,0,0,81.3%,"$6,478",852
VR Slugger: The Toy Baseball Field,0,0,87.1%,"$6,209",853
Tornuffalo,0,0,91.7%,"$1,982","2,718"
Organ Quarter,0,3,89.6%,$197k,"10,857"
Mondly: Learn Languages in VR,0,1,52.2%,"$7,560","1,204"
Dark Forest: Lost Story VR,0,1,60%,"$2,908",900
Knife Club,0,0,87.8%,"$32,259","2,455"
INVASION!,1,2,88.1%,nan,"9,909"
Westard,0,0,60.7%,"$18,802","2,036"
Stocksynd House,0,0,84.3%,"$10,281","1,530"
Paper Dolls VR,0,1,55.6%,"$9,844",572
Green Fairy VR,0,1,88.9%,nan,540
PYTHIAN,0,0,70.6%,"$11,334","1,020"
Sniper Rust VR,0,0,62.5%,"$4,380",558
ViKubb,0,0,95.5%,"$2,088",660
Stack,28,41,63.6%,"$1,591",953
The Kremer Collection VR Museum,0,0,83.3%,"$3,610",479
Tyrgard Archer VR,0,0,77.8%,"$3,653",540
Batter Up! VR,0,0,87%,"$7,663","1,083"
FUTURE GPX CYBER FORMULA SIN VIER,0,2,76.1%,"$59,707","2,555"
Dimensional Rift,0,0,97%,nan,"1,638"
Virtual Becomes Reality: A Stanford VR Experience,0,1,78.9%,nan,570
Hop Step Sing! VR Live Hop☆Summer 2nd,0,1,95.7%,"$14,975",690
ProjectM : Daydream,0,0,71.1%,"$15,466","4,253"
Jupiteration,0,0,73.1%,"$2,483",936
Minesweeper Peak VR,0,0,80%,$81,274
101010,0,0,76.2%,nan,498
JUMP,0,0,66.7%,"$18,712","2,340"
Locomancer,0,1,82.4%,"$9,007","1,265"
VR2: Vacate 2 Rooms (Virtual Reality Escape),1,1,73.1%,"$5,473",932
Dream Golf VR,0,1,77.2%,nan,"28,424"
Empty Town,0,0,73.3%,"$8,219",700
The Crystal Nebula,0,0,88.2%,"$1,724","1,080"
sCATter,0,0,84%,"$15,758","1,062"
L U N E,0,0,94.1%,"$6,709","3,060"
Time Lock VR 2,0,0,89.4%,"$15,896","2,550"
Babel: Tower to the Gods,0,0,87.1%,"$11,283","1,587"
VR Amazing Files: Horror Hospital,0,0,41.9%,"$15,461","1,505"
Sheriff Exam,0,0,64.3%,"$1,632",420
心境 VR / Mind VR Exploration,0,1,78.8%,"$5,040","1,980"
Roald Amundsen's House,0,0,93.3%,nan,900
BladeShield,0,0,92.3%,"$3,497","1,539"
Armed Against the Undead,0,0,83.3%,"$37,567","2,439"
RIFF VR,0,0,65.6%,"$10,978","1,190"
Pong It! VR,0,0,88.2%,"$1,339",367
VROOM: Galleon,0,0,64.7%,"$13,103","2,097"
VR Hiroshima 1945,0,0,67.6%,"$3,515","1,110"
The Fastest Fist,0,0,79.2%,"$20,874","2,664"
Crawlspace 2,3,5,100%,nan,480
Phantasma VR Director's Cut,0,0,83.8%,"$15,414","1,760"
Star Chart,0,0,45.5%,"$7,867","1,293"
Headshot VR,0,1,70.2%,"$20,141","2,520"
Antiprism,0,0,67.6%,"$12,418","1,020"
PROZE: Enlightenment,0,0,68.7%,"$45,739","3,448"
Drone Fighters,0,0,100%,"$21,872","2,006"
Irrational Exuberance: Prologue,0,0,84.9%,nan,"20,693"
Telefrag VR,1,1,57.6%,"$46,641","2,896"
HATCHICK,0,0,93.3%,"$5,513",554
Ancient Amuletor VR,0,2,90.5%,"$13,811",918
VR Jurassic Escape,0,0,60%,"$6,858","1,650"
Cute Girls VR,0,1,58.8%,"$3,699",692
FlyingMetalSuit,0,0,78.6%,"$2,232",560
Treekeepers,0,2,83.3%,nan,360
Yupitergrad 🚀: Sneaki Peaki (Virtual Reality Adventure),0,0,98%,nan,"1,470"
Viking Rage,0,0,50%,"$17,655","1,792"
Mars 2030,0,1,68.2%,"$44,558","3,737"
Slinger VR,0,1,72.2%,"$18,682","1,620"
War Remains: Dan Carlin Presents an Immersive Memory,0,0,74.5%,"$12,461","3,300"
The Visitor,0,0,75.7%,"$9,020","11,823"
Directionless,0,0,79.4%,"$2,768","3,645"
Directionless,0,0,79.4%,"$2,768","3,645"
Reficul VR,0,0,64.3%,"$7,352",568
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,0,1,74.4%,$1.1m,172k,21.8 hours,1.2 hours
Ovrlay - VR Discord Notifications,2,2,66.7%,"$2,718","1,260"
JUST BAT (VR CRICKET),0,0,83.3%,"$5,029",693
Run Of Mydan,0,0,75.9%,"$26,512","2,583"
Antarctic Heritage Trust,0,0,86.2%,nan,870
Down and Out,0,0,58.8%,"$6,029",510
The Visitor,0,0,75.7%,"$9,020","11,823"
DreamWorks Voltron VR Chronicles,0,1,73.3%,"$15,417","1,700"
Zero Days VR,0,0,84.2%,"$1,860",635
The Technician,0,0,90.9%,"$9,694",808
Airranger,0,1,95.2%,"$31,833","3,983"
The Subject,0,0,69.5%,"$11,907","1,801"
Personal Disco VR,0,0,89.2%,"$6,151","1,648"
Into The Dark,0,1,84.4%,"$15,194",960
GUNGRAVE VR U.N,0,0,40%,"$1,631",256
Warka Flarka Flim Flam,0,0,95.2%,"$1,807","1,233"
Survival Simulator VR,0,0,63.6%,"$4,686",412
KRAKEN,0,1,68.4%,"$3,177",838
SpellPunk VR,0,0,75%,"$11,912","1,200"
Skytropolis,0,0,79.4%,"$27,552","1,470"
瞳：祈愿 VR / Pupil: Wandering VR,0,0,68.3%,"$36,296","4,659"
Hard Vacuum,0,0,90.9%,"$5,280",330
Demeo,15,32,92.3%,$843k,"41,430",25.3 hours,11.4 hours
Oasis VR,1,3,85.3%,nan,"57,120",17 hours,1.5 hours
Guildford Castle VR,1,1,97.1%,nan,"2,100"
Ultimate Fishing Simulator - VR DLC,nan,nan,nan,nan,nan
FPS Infinite,0,0,86%,nan,"2,790"
The Grand Canyon VR Experience,0,0,67.6%,"$15,891","3,363"
Inbound,0,0,90%,"$23,728","2,373"
Nemesis Realms,0,1,61.9%,"$10,503","1,028"
ROOMS: The Toymaker's Mansion,1,1,90.5%,"$85,272","9,035"
Battle Fleet 2,4,9,74.8%,$254k,"28,363"
Emergence,0,0,83.9%,nan,"2,610"
SNOW - The Ultimate Edition,6,6,65.5%,$653k,440k,27.2 hours,4.9 hours
One Giant Leap,0,0,100%,"$2,624",846
Bulk Dominoes VR: Kinetic Rush,0,0,77.8%,nan,540
The Cable Center - Virtual Archive,0,1,81.8%,nan,510
The Scent of Summer,0,0,83.8%,nan,"1,487"
DepthQVR_AQUA,0,0,77.4%,nan,960
Metal Gunner,0,1,75%,"$5,011",600
Abbot's Book Demo,1,1,88.4%,nan,"11,844"
Egg Time,0,0,89.1%,nan,"10,600"
The Cable Center - Virtual Archive,0,1,81.8%,nan,510
The Scent of Summer,0,0,83.8%,nan,"1,487"
Cyberpong,0,1,88%,"$75,844","7,659"
Bloodstream,0,0,66.7%,"$3,760",672
Entangled,0,0,100%,nan,570
LooWarVR,0,0,93.3%,"$2,455",794
VR Skydiving,0,0,53.8%,"$1,562",390
Diorama Worlds,0,0,91.2%,"$3,539","1,498"
Astral Domine,0,0,58.1%,"$15,013","1,806"
RollerGirls From Beyond,0,0,72.2%,"$8,835",999
The Five Cores Remastered,0,1,57.1%,"$5,908",341
Nock: Hidden Arrow,0,0,73.5%,"$9,590","1,328"
Vector Velocity,0,0,57.1%,"$2,207",675
Merper VR,0,0,89.2%,nan,"1,603"
Wet Dog Corp,0,0,83.3%,nan,930
The Curious Tale of the Stolen Pets,3,3,90.9%,"$70,757","7,920"
Velocity Vector,0,0,62.5%,"$3,742",480
Unknown Pharaoh,0,0,80%,"$7,640","1,660"
City Z,1,2,90%,nan,300
ALONE? - VR,0,1,63.4%,"$40,150","3,764"
Ski Jumping Pro VR,0,1,54.2%,"$9,047",720
Bloody Zombies,0,1,68.3%,"$20,727","1,987"
VR Rock Climbing,0,0,90%,$720,300
Boxing Coach,0,0,71.4%,"$4,533",630
Seeking Evil: The Wendigo,0,0,54.7%,"$20,738","3,682"
Firebird - The Unfinished,0,0,97%,"$5,275","1,364"
Light Repair Team #4,0,0,91.5%,"$14,960","2,745"
Attack of the Bugs,0,0,91.3%,"$6,626","1,183"
Sword Master VR,0,0,70.9%,"$89,811","11,982"
Drive,0,1,61.1%,"$7,775",540
Vintage VR,0,1,90.9%,nan,"14,446"
Welcome to Light Fields,0,0,96.2%,nan,"9,759"
Hard Night VR,0,0,63%,"$6,538",810
Glider Island,0,0,85.3%,"$8,000","1,538"
ChillaxVR,0,1,66.7%,"$1,084",450
SVRVIVE: The Deus Helix,0,0,71.1%,"$83,458","5,525"
Forest Farm,0,0,58.8%,"$5,231",510
The Last Day Defense VR,0,2,82.1%,"$8,938","1,170"
VRZ: Torment,0,0,70.2%,$104k,"13,564"
Drunkn Bar Fight on Halloween,0,2,82.5%,"$3,799","1,660"
Alexandria - Port of Worlds,0,0,85.7%,nan,420
Obscura,0,0,62.1%,"$12,347","1,338"
Tvori,0,0,74.2%,"$44,568","3,225"
Forest Farm,0,0,58.8%,"$5,231",510
Google Spotlight Stories: Son of Jaguar,0,0,83.2%,nan,"4,053"
NVIDIA® VR Funhouse,1,4,79.2%,nan,284k,3.4 hours,0.8 hours
ZombVR,0,0,48.1%,"$15,514","1,260"
Unforgiven VR,0,0,53.7%,"$10,234","1,960"
Drunkn Bar Fight on Halloween,0,2,82.5%,"$3,799","1,660"
Ship Ahoy Open BETA,0,1,84.1%,nan,"1,823"
Infinity Runner,0,1,69.3%,"$43,059","8,198"
Brick Stack VR,0,0,100%,"$1,641",573
Guns'n'Stories: Preface VR,6,9,83.6%,nan,"70,633"
The Last Day Defense VR,0,2,82.1%,"$8,938","1,170"
The Ranger: Lost Tribe,0,1,79.9%,nan,"16,216"
Profundum,0,0,73.1%,"$13,106",878
Bike Rush,0,0,46.4%,"$14,555","2,527"
A Show of Kindness,0,1,91.4%,nan,"1,031"
VR Toolbox: 360 Desktop,0,2,68.5%,"$72,567","7,023"
PUNCH FIT,1,4,75.6%,nan,"2,700"
Mars Odyssey,0,1,77.1%,"$14,397","2,772"
Beat Boxer,0,0,68.2%,"$10,723","1,266"
BREACH IT,0,0,49.7%,"$46,229","8,250"
Kunlun Fight,0,0,68.8%,"$14,314",933
Tranquil Cove,0,0,85.7%,"$1,157",630
Mall Town,0,1,72.7%,"$3,024",368
Roomscale Tower,0,0,58.3%,"$19,723","1,500"
VR Kyoto: Beauty of Japan,0,0,66.7%,"$1,386",720
Mayflower Reflections,0,0,90%,nan,300
Bazaar,0,0,80%,"$3,338",819
Song Beater: Quite My Tempo!,1,1,90.7%,"$20,223","1,745"
Breath of Spirits,0,0,46.7%,"$4,318",450
Inescapable VR: Underground,0,0,91.2%,"$4,880","1,409"
Cop Academy,0,1,78.9%,nan,656
The Homestead Invasion,0,0,75%,"$4,594",839
Crystal Raiders VR,0,0,65%,"$12,134","1,200"
Xion,0,0,66%,"$14,341","1,788"
Realities,0,1,73.5%,nan,"13,838"
IrreVRsible,0,0,76.9%,"$7,248","1,960"
Speedy Gun Savage,0,0,76%,"$4,735",780
ENDLESS BECOMING - APARTMENT,1,1,76%,nan,"2,250"
FragmentVR,0,0,53.8%,"$2,427",444
Machine Crisis (陨星危机),0,0,87.5%,"$2,569",778
Mountain Mind - Headbanger's VR,0,0,79.4%,"$15,086","4,045"
Lunapark VR,0,0,55%,$922,758
Lunapark VR,0,0,55%,$922,758
Dead Days,0,0,80%,"$1,364",660
J15 Jet Fighter VR (歼15舰载机),0,0,47.8%,"$20,376","1,726"
Queendoom,0,0,95.8%,"$4,838",527
ClearMem :: Free Up Your RAM,19,24,74.2%,"$50,326","7,671"
Naked Sun,0,0,79%,"$21,008","2,996"
AcidPunk : Echoes of Doll City,0,1,86.2%,"$16,190","1,416"
Virtual Viking,0,0,90.9%,nan,330
Balloonatics,0,0,95.2%,"$9,858",925
Crystal Rift,0,0,59.7%,"$70,753","7,238"
Wave Magic VR,0,0,65.2%,"$6,670","1,413"
VESTIGE,0,0,80%,"$3,256",875
Mountain Mind - Headbanger's VR,0,0,79.4%,"$15,086","4,045"
Bitdude,0,0,86.7%,nan,638
VoxVR,0,1,81.8%,"$3,200",438
Saloon VR,0,1,75%,nan,739
The Art Theft by Jay Doherty,0,0,93.3%,nan,988
STYLY：VR PLATFORM FOR ULTRA EXPERIENCE,0,1,82.4%,nan,720
Cannabis Farmer Strain Master,0,1,50%,"$4,679",480
Surgeon Simulator VR: Meet The Medic,2,4,73.5%,nan,"25,098"
Synthesis Universe -Episode 00-,0,0,84.4%,"$7,153",960
Monster Showdown: Prologue,0,1,81.8%,nan,660
Hover The Edge,0,1,81.8%,nan,330
BUS SIMULATOR,0,0,88.1%,nan,"1,260"
Monster Maze VR,0,0,77.1%,"$4,152","1,851"
Dreams of Dali,0,0,85.3%,nan,"4,629"
Gnomes & Goblins (preview),nan,nan,nan,nan,nan
Stryker,0,1,84.7%,"$12,826","1,982"
Cairo's Tale: The Big Egg,0,0,90.5%,$683,936
Reflect Horizons,0,0,75.9%,nan,870
Galaxity : Beta VR,0,0,82.4%,nan,594
Altar Show,0,0,80%,nan,460
Glorious Noon,0,0,81.8%,nan,"1,565"
Duckpocalypse,0,0,88.7%,"$5,593","2,348"
Verto Studio VR,0,0,86.7%,"$13,660",683
Primal Carnage: Onslaught,0,1,47.6%,"$11,815",750
Perspectives: Paradise,0,1,89.7%,nan,"5,732"
VRSailing by BeTomorrow,0,1,87.9%,nan,"3,148"
AIR WARS,0,0,40%,"$1,650",600
Fractal Fly,0,2,71.6%,nan,"2,640"
Chernobyl VR Project,0,0,65.4%,"$11,281","1,311"
Meditation VR,0,2,77%,nan,"2,220"
Wacky Wings VR,0,0,100%,"$5,213","1,357"
RoboDo,0,0,85.7%,"$5,486",420
Adapt or Perish,0,0,88.4%,"$11,586","1,531"
三国虎将传VR-Sanguo Warriors VR,0,0,71.6%,"$25,355","2,885"
Zero Point,0,0,49.2%,"$27,978","3,633"
Space Jones VR,0,0,68.2%,"$15,392","1,353"
SUPERHYPERCUBE,0,0,88.5%,"$10,659","1,040"
Eye of the Beholder,0,0,80%,nan,300
Bandit Point,0,0,78.6%,"$3,031",400
Notre-Dame de Paris: Journey Back in Time,1,2,76.2%,nan,"1,890"
Twin Peaks VR,0,0,69.8%,"$9,969","1,290"
Fisherman's House,0,0,66.7%,"$3,060",900
MENTAL,0,1,70.4%,"$46,488","2,430"
Joy Flight,0,1,75%,nan,390
vrAMP,0,0,72.7%,"$21,307","2,646"
Combat Core,0,0,76.6%,"$28,596","2,336"
Curatours,0,0,100%,nan,300
"Smithsonian American Art Museum ""Beyond The Walls""",0,0,74%,nan,"1,496"
Sim 4K VR MediaPlayer,1,1,66.7%,"$2,455",676
The Enlightened League of Bone Builders and the Osseous Enigma,0,0,73.3%,nan,"1,698"
Exoplanet,0,0,80%,nan,806
Kellogg's Gut Bacteria Reef,0,0,80.5%,nan,"1,230"
Virtual Escape: The Play Room,1,1,96.9%,"$5,324",851
Girls Dance VR,0,0,52.6%,"$4,381",746
Don't Look Down,0,0,87.5%,"$12,961",798
Hop Step Sing! Nozokanaide Naked Heart (HQ Edition),0,0,88.7%,"$9,423","1,865"
Visite virtuelle de l'Assemblée nationale,0,0,77.6%,nan,"1,470"
Sketchbox,0,0,100%,"$2,550",565
Google Spotlight Stories: Special Delivery,0,1,87.8%,nan,"1,740"
Google Spotlight Stories: Piggy,0,0,89.5%,nan,"1,665"
Tsukai Furushita Kotoba Ya Uta Wo MV,0,0,80%,nan,658
Corrupted Hospital : Part1,0,0,62.9%,"$4,031","2,100"
MuX,0,0,90.9%,"$7,664",505
LiveOnIdol,0,1,42.9%,"$6,048",420
Big Breezy Boat - Relaxing Sailing,0,0,74.1%,"$2,340",784
Hex Defense,0,1,68.4%,"$4,065",742
Goalie Challenge VR,0,2,92%,nan,"4,238"
Endless Night - Alpha,0,0,88.2%,nan,"2,850"
Stage Presence,0,0,59%,"$26,720","3,847"
EF EVE™ - Volumetric Video Platform (VR & Desktop),0,0,78.9%,nan,734
DEXED,0,0,77.3%,"$17,442","2,273"
Chocolate,0,0,93.1%,"$2,805","1,360"
VR Roller Coaster - Cave Depths,0,2,81.3%,$465,620
Sneaky Bears,0,0,87%,"$8,817",970
Annie Amber,0,1,58.1%,"$50,940","10,825"
Waba,0,0,68.4%,"$2,233",634
The SoulKeeper VR,0,0,58%,"$96,228","3,872"
Heroes of the Seven Seas VR,0,0,73.3%,"$24,456","2,646"
Virtual Boxing League,0,0,61.5%,"$20,262","1,340"
Highway Madness,0,0,71.8%,nan,"1,638"
RollerForce,0,0,72.4%,"$6,509","1,641"
Cargo Breach,0,0,79.3%,"$3,697",794
Prevent The Fall,0,1,62.6%,"$30,966","3,783"
NatureFly,0,0,50%,$103,169
Robo Boop,0,0,72.7%,nan,500
BattleSky VR,0,0,89.3%,"$6,012",713
Galaxy Forces VR,0,0,93.8%,$532,290
Time Lock VR-episode Lumber Room,0,0,86.7%,nan,480
Conductor: Creative Joy Engine,0,0,87.5%,nan,"1,440"
Wadality,0,1,97.8%,"$1,824","1,350"
CLOUDED VR,0,0,80%,nan,330
FRAGROOM: Defenders,0,0,87.5%,nan,720
Flappy Flappy VR,0,0,92.9%,"$2,192",944
VersaillesVR | the Palace is yours,0,4,73.7%,nan,"4,290"
Rocket Explorer,0,0,57.7%,"$7,361",780
Chop It,0,0,81.3%,"$4,077",608
Pirate Defense,0,0,50%,"$3,846",600
SMUSH.TV - Competitive VR x PC Action,0,0,96.3%,"$10,967",810
Forgotten Chambers,0,0,83.3%,"$9,208",722
Sign Here: _________,0,0,36.8%,"$1,242",835
Ricerca VR,0,0,85.2%,"$1,199","1,512"
The Wire Loop Game VR,0,0,70%,"$2,852",519
Old Town Stories,0,0,71.4%,nan,660
Reaching for Petals: VR Edition,0,1,55.8%,"$6,913","1,948"
Dracula: Vampires vs. Zombies,0,0,92.9%,"$4,738",395
Stargaze,1,1,76.9%,"$11,327",780
Marble Pop Paradise,0,0,92.9%,nan,"1,260"
Stargaze,1,1,76.9%,"$11,327",780
Ricerca VR,0,0,85.2%,"$1,199","1,512"
Comets Wake,0,0,75%,nan,"1,293"
PAYDAY 2 VR,nan,nan,nan,nan,nan
VRMultigames,0,1,76.5%,nan,"4,650"
Mesh Maker VR,0,1,88.9%,"$3,599",810
Coffee VendoR,0,0,86.4%,nan,702
Scary Buddies,0,0,76.5%,nan,510
Saloon Showdown VR,0,1,90.3%,"$5,972","1,478"
City VR,0,0,57.1%,"$8,926",840
The Surreal Imaginarium,0,0,69.2%,"$1,204",420
SMUSH.TV - Competitive VR x PC Action,0,0,96.3%,"$10,967",810
Nevrosa: Primal Ritual,0,0,69.2%,"$10,701",780
Locked In VR,0,0,80%,"$12,302","2,782"
Warpaint,0,0,67.7%,"$9,258","1,505"
Hang Up,0,0,71.9%,nan,"1,276"
The Purge Day,2,2,55.8%,"$9,819","4,697"
Last Mage Standing,0,1,88.9%,"$3,163","1,025"
Overload Playable Teaser 3.0,0,0,94%,nan,"38,847",2.8 hours,0.8 hours
Mortal Blitz,0,1,72.2%,"$43,859","2,990"
World VR Competition,0,0,73.9%,"$11,069","1,266"
La Camila: A VR Story,0,0,80.8%,nan,"1,935"
"VR Astronomy and Geography Lab (Universe Spacecraft, Solar System, Earth, Moon, Relativity, Flying over the World, etc)",0,0,66.7%,"$2,922",360
Lantern,0,0,70.5%,"$17,419","3,585"
Mysterica,0,0,60%,"$1,200",450
The First Class VR,0,0,80.5%,"$10,750","2,160"
Gravity Compass,0,0,50%,"$2,304","1,080"
Drop In - VR F2P,2,6,83.5%,nan,"16,500",9.6 hours,4.1 hours
Omega Agent,0,0,77.4%,"$19,566","2,736"
The Last Taxi,0,0,66.7%,"$8,135",360
からかい上手の高木さんVR 2学期,0,1,87.2%,"$12,563","1,170"
Vrideo,0,0,57.8%,nan,"3,792"
Animal Planet: Amazon Odyssey,1,1,58.3%,"$4,479",600
Smashing time,0,1,51.2%,"$3,334","1,290"
Fields of Battle,1,2,68.6%,"$11,991","7,562"
Alpha Mike Foxtrot VR - AMF VR,0,0,57.1%,"$28,848","4,019"
SYMMETRY alpha,0,1,92.3%,nan,"1,618"
Jamie's Toy Box,0,1,78.3%,"$3,441",690
Space Bit Attack,0,0,64.3%,"$2,110",840
Evil Tag,1,4,67.8%,"$34,804","21,727",3.6 hours,1.3 hours
Mona Lisa: Beyond The Glass,0,1,97.4%,nan,"2,280"
Sheaf - Together EP,0,0,96.6%,nan,"4,095"
Jamie's Toy Box,0,1,78.3%,"$3,441",690
Arcane,0,0,75%,"$3,838","1,179"
Proton Pulse,0,0,84.2%,"$9,360","1,086"
Buzz Aldrin: Cycling Pathways to Mars,0,5,91.6%,nan,"5,595"
Tainted Fate,0,0,54.2%,"$8,266",780
Child of the Wind,0,0,88.2%,"$6,285",715
Astral Slider,0,1,93.6%,nan,"2,370"
Quick Draw,0,0,62.2%,"$16,860","3,097"
Eggs Catcher VR,1,2,78.4%,nan,"1,110"
DEADLOCK,0,0,73.9%,"$4,092","1,272"
The Haunted Graveyard,0,0,95.3%,"$10,407","2,110"
Great Pyramid VR,1,1,63.6%,"$3,047",483
Kairo,0,1,73.4%,$350k,121k,5.2 hours,3.8 hours
DWVR,0,0,94.4%,"$6,173",867
The Unwelcomed,0,0,73.8%,"$16,227","1,647"
VeeR VR:VR Video and Movie Platform,2,2,82.5%,nan,"5,453"
VR Shooter Guns,1,2,64.5%,"$7,409",929
Biathlon Battle VR,0,0,57.1%,"$5,816",840
Overboard,0,1,96%,"$2,206",712
Unknown Fate,0,0,66.7%,"$21,402","2,160"
Hive Slayer,0,0,92.3%,nan,420
IKAROS,0,0,74.3%,nan,"1,553"
V ARRR,0,0,65.4%,"$40,075","4,491"
AstroBlast VR,0,0,100%,$858,466
CINEVEO - VR Cinema,0,0,60.7%,"$63,489","7,023"
#SelfieTennis,0,0,76%,$102k,"7,503"
CDF Starfighter VR,0,0,63.5%,"$62,118","4,930"
VR Battle Grid,0,0,90.3%,nan,"3,483"
Cartoon Network Journeys VR,1,2,93.2%,nan,"2,130"
Rhythm Defender,0,0,82.4%,"$4,722",572
Viral EX,0,0,100%,"$1,642",277
Relativity,0,0,92.3%,"$1,162",726
Voronium - Locust Sols,0,0,85.4%,"$16,434","1,545"
CAEDES,0,2,44.4%,"$4,570","1,080"
Albino Lullaby: Episode 1,0,1,70.4%,$145k,"18,639"
Magic Realm: Online,0,1,80%,"$13,737","1,500"
Lop Nor Zombie VR (HTC Vive),0,0,71.4%,"$7,157","3,339"
Scrap Attack VR,0,0,61.5%,"$3,583",988
Pararea--Social VR for Everyone (Beta),0,0,55.3%,nan,"1,588"
Guard of Wonderland VR,0,0,64.7%,"$1,351",144
Don't Get Hit In The Face,0,0,100%,"$2,181",438
Puppy Chef Academy,0,0,75.9%,"$1,954",930
Don't Get Hit In The Face,0,0,100%,"$2,181",438
Kairo,0,1,73.4%,$350k,121k,5.2 hours,3.8 hours
Covert Syndrome,0,1,66.9%,nan,"36,847"
Albino Lullaby: Episode 1,0,1,70.4%,$145k,"18,639"
Pumpkin SculptrVR,0,0,87.5%,nan,"1,440"
Edmersiv,0,0,88.9%,nan,"1,032"
Delila's Gift,0,0,85%,nan,918
Puppet Blaster,0,0,95.2%,nan,714
Cures & Curios,0,0,93.8%,nan,442
Hide & Spook: The Haunted Alchemist,0,0,91.9%,nan,"2,118"
Kitten Cannon,0,0,81.6%,nan,"2,097"
Experience: Colorblindness,0,0,92.9%,nan,998
VR RHYTHM ACTION SEIYA,0,0,80.6%,"$20,629","1,445"
Time Travelling Navy Seal Ninja Warrior,0,0,81.8%,"$3,282",555
CasinoXR,0,0,64.3%,"$10,822","1,464"
Caretaker Sacrifice,0,0,90%,"$1,519",353
Blanket Heavy With Nightmares,0,0,87.8%,nan,"1,392"
Ropes And Dragons VR,0,1,83%,"$7,585","2,560"
Unearthing Mars 2: The Ancient War,0,0,57.1%,"$9,636",804
Arena: Blood on the Sand VR,12,45,55.3%,"$3,168","1,248"
Sophie's Guardian,0,1,71.9%,"$2,663","1,885"
Lucky Night: Texas Hold'em VR,0,0,79.3%,nan,"8,513"
TITAN SLAYER Ⅱ,0,0,71.1%,"$31,494","1,350"
PaintLab,0,1,77.1%,nan,"1,911"
The Wire,0,0,75%,"$1,946","1,758"
Don't Let Go!,0,0,66.7%,"$8,017","3,588"
Woeful Woebots,0,0,66.7%,"$6,303",768
RPG Merchant,0,0,68.4%,"$7,584",815
Russian VR Coasters,0,4,61.8%,"$8,124","1,959"
Key Of Impasse,0,0,85.2%,"$3,782","2,440"
Beat the Beat Up!,0,0,91.7%,nan,360
Fisticubes - One Button Boxing!,0,0,100%,$960,330
Cartridge Monsters,0,0,81.3%,"$4,950",480
Dead Herring VR,0,0,92.3%,nan,390
CyberDrifter,0,0,85.7%,"$2,875",370
Ludicrous Speed,0,1,81.8%,"$3,150",990
Deadly Daycare VR,0,1,91.2%,nan,"1,020"
ABE VR,0,0,60.9%,nan,"17,664"
The Moonlight Circus,0,0,69%,nan,870
Light Tracer (VR & NON-VR),0,0,93.8%,"$4,828",454
Kongfusion,0,0,80.6%,"$9,341",930
Cyphers Game VR,0,1,46.2%,nan,390
Inhumanus,0,0,71.4%,"$9,139","1,098"
RPG Merchant,0,0,68.4%,"$7,584",815
BARRAGE / 铁幕,0,0,85.2%,"$6,789","1,944"
Google Spotlight Stories: Rain or Shine,1,1,89.5%,nan,"2,165"
International Space Station Tour VR,0,1,84.5%,nan,"2,396"
Child Of Ault,0,0,82.2%,"$18,076","2,183"
The Moonlight Circus,0,0,69%,nan,870
Light of Mine,0,0,85.7%,$720,543
CloudBound,0,0,84.1%,"$14,550","2,673"
Lodestone -  The crazy cave adventures of mad Stony Tony and his encounter with the exploding rolling stones,0,1,84.8%,nan,300
Dead Ground Arcade,1,3,85.7%,nan,"1,260"
Cyphers Game VR,0,1,46.2%,nan,390
ABE VR,0,0,60.9%,nan,"17,664"
RAYGUN COMMANDO VR,1,1,84.4%,nan,"3,763"
Please State Your Name : A VR Animated Film,0,0,74.2%,nan,"3,369"
Dodge the Wall!,0,0,73.9%,nan,661
DownStream: VR Whitewater Kayaking,0,0,91.5%,"$25,138","1,748"
Google Spotlight Stories: Age of Sail,0,1,98.4%,nan,"16,429"
Show Must Go On,0,0,73.2%,"$14,766","1,825"
Agence,0,0,59.1%,"$1,453",660
Constricted VR,0,0,52.6%,$557,706
The Path of Greatest Resistance,0,0,79.2%,"$6,749","2,633"
Where Thoughts Go,0,0,93.1%,"$7,408",998
VR Shooting Range: Multiple Weapons,0,0,66.7%,$924,720
Harvest Simulator VR,0,0,58.3%,"$2,604",533
Freefall,0,0,100%,"$2,424",683
The Impossible Travel Agency,0,0,65.9%,"$9,087","2,379"
Magician's Gambit,0,0,100%,"$3,197",483
Reborn VR,3,7,79.1%,nan,"1,320"
Krusenstern: A Stellar Sail,0,1,71.4%,nan,"1,050"
DreamBack VR,0,0,79.2%,"$8,694",720
Half-Life 2: VR Mod,75,114,97.9%,nan,128k,5.9 hours,3.9 hours
RETNE,0,0,77.8%,nan,"2,009"
Mars Flight VR,0,0,72.7%,"$1,902",330
The 18th Floor,0,0,51.5%,"$12,745","1,176"
Everything Must Fall,0,0,94.1%,"$9,680",878
Gates Of Nowhere,0,0,67.2%,"$20,248","2,144"
SKYBOX VR Video Player,10,25,75.9%,$151k,"17,180",26.3 hours,6.2 hours
Lost in the Rift - Reborn,0,0,83.7%,"$10,039","2,553"
Anime show 动漫时装秀,0,0,56.5%,"$11,589",934
